time,wind_speed_10m (km/h),wind_direction_10m (°)
2024-01-01T00:00,8.6,285
2024-01-01T01:00,9.0,299
2024-01-01T02:00,11.1,299
2024-01-01T03:00,14.0,314
2024-01-01T04:00,14.6,320
2024-01-01T05:00,13.3,360
2024-01-01T06:00,12.0,9
2024-01-01T07:00,12.0,339
2024-01-01T08:00,13.0,332
2024-01-01T09:00,11.3,333
2024-01-01T10:00,10.2,337
2024-01-01T11:00,8.3,342
2024-01-01T12:00,6.2,350
2024-01-01T13:00,2.6,344
2024-01-01T14:00,0.7,180
2024-01-01T15:00,5.2,192
2024-01-01T16:00,5.4,222
2024-01-01T17:00,3.3,257
2024-01-01T18:00,6.4,297
2024-01-01T19:00,5.1,321
2024-01-01T20:00,4.6,342
2024-01-01T21:00,6.6,347
2024-01-01T22:00,7.5,343
2024-01-01T23:00,7.6,341
2024-01-02T00:00,10.0,347
2024-01-02T01:00,10.6,342
2024-01-02T02:00,10.1,343
2024-01-02T03:00,11.4,349
2024-01-02T04:00,10.9,343
2024-01-02T05:00,8.9,339
2024-01-02T06:00,7.0,348
2024-01-02T07:00,5.8,356
2024-01-02T08:00,5.5,349
2024-01-02T09:00,3.3,347
2024-01-02T10:00,2.2,351
2024-01-02T11:00,3.6,315
2024-01-02T12:00,10.1,235
2024-01-02T13:00,15.5,222
2024-01-02T14:00,19.3,225
2024-01-02T15:00,20.9,225
2024-01-02T16:00,21.9,225
2024-01-02T17:00,20.4,226
2024-01-02T18:00,20.3,237
2024-01-02T19:00,16.3,242
2024-01-02T20:00,11.5,256
2024-01-02T21:00,4.3,294
2024-01-02T22:00,3.7,331
2024-01-02T23:00,3.8,319
2024-01-03T00:00,3.6,315
2024-01-03T01:00,3.6,323
2024-01-03T02:00,3.9,326
2024-01-03T03:00,3.8,343
2024-01-03T04:00,2.1,329
2024-01-03T05:00,3.3,319
2024-01-03T06:00,4.0,333
2024-01-03T07:00,7.1,345
2024-01-03T08:00,8.7,353
2024-01-03T09:00,11.4,13
2024-01-03T10:00,5.9,43
2024-01-03T11:00,3.6,37
2024-01-03T12:00,4.8,27
2024-01-03T13:00,5.9,76
2024-01-03T14:00,7.3,101
2024-01-03T15:00,3.3,167
2024-01-03T16:00,12.7,215
2024-01-03T17:00,16.0,224
2024-01-03T18:00,17.3,228
2024-01-03T19:00,17.8,234
2024-01-03T20:00,19.2,236
2024-01-03T21:00,14.5,240
2024-01-03T22:00,14.2,249
2024-01-03T23:00,15.2,256
2024-01-04T00:00,14.1,257
2024-01-04T01:00,12.4,244
2024-01-04T02:00,11.0,251
2024-01-04T03:00,14.4,273
2024-01-04T04:00,15.0,280
2024-01-04T05:00,15.0,280
2024-01-04T06:00,9.6,250
2024-01-04T07:00,5.5,238
2024-01-04T08:00,5.2,192
2024-01-04T09:00,3.9,158
2024-01-04T10:00,5.4,352
2024-01-04T11:00,8.8,351
2024-01-04T12:00,7.6,360
2024-01-04T13:00,3.6,315
2024-01-04T14:00,6.6,209
2024-01-04T15:00,9.0,209
2024-01-04T16:00,6.1,177
2024-01-04T17:00,3.3,96
2024-01-04T18:00,4.9,36
2024-01-04T19:00,4.5,14
2024-01-04T20:00,5.4,8
2024-01-04T21:00,6.8,3
2024-01-04T22:00,5.4,356
2024-01-04T23:00,4.0,350
2024-01-05T00:00,3.6,354
2024-01-05T01:00,3.7,349
2024-01-05T02:00,5.2,348
2024-01-05T03:00,4.0,355
2024-01-05T04:00,1.1,360
2024-01-05T05:00,3.6,276
2024-01-05T06:00,3.3,6
2024-01-05T07:00,7.2,18
2024-01-05T08:00,11.1,29
2024-01-05T09:00,12.5,44
2024-01-05T10:00,11.7,56
2024-01-05T11:00,13.0,56
2024-01-05T12:00,13.9,53
2024-01-05T13:00,10.1,55
2024-01-05T14:00,10.5,38
2024-01-05T15:00,17.1,319
2024-01-05T16:00,13.0,312
2024-01-05T17:00,10.8,358
2024-01-05T18:00,14.3,10
2024-01-05T19:00,16.1,350
2024-01-05T20:00,16.4,341
2024-01-05T21:00,17.3,348
2024-01-05T22:00,13.7,315
2024-01-05T23:00,12.1,330
2024-01-06T00:00,8.1,347
2024-01-06T01:00,6.2,353
2024-01-06T02:00,4.4,351
2024-01-06T03:00,4.4,351
2024-01-06T04:00,2.3,342
2024-01-06T05:00,3.9,338
2024-01-06T06:00,5.1,352
2024-01-06T07:00,2.2,351
2024-01-06T08:00,6.2,353
2024-01-06T09:00,11.5,358
2024-01-06T10:00,8.2,345
2024-01-06T11:00,6.7,344
2024-01-06T12:00,5.2,16
2024-01-06T13:00,4.5,76
2024-01-06T14:00,3.6,127
2024-01-06T15:00,5.4,180
2024-01-06T16:00,5.2,164
2024-01-06T17:00,2.3,129
2024-01-06T18:00,4.4,171
2024-01-06T19:00,3.3,6
2024-01-06T20:00,4.3,360
2024-01-06T21:00,4.3,360
2024-01-06T22:00,4.3,360
2024-01-06T23:00,5.4,356
2024-01-07T00:00,5.9,349
2024-01-07T01:00,8.3,5
2024-01-07T02:00,9.2,334
2024-01-07T03:00,4.9,343
2024-01-07T04:00,7.9,336
2024-01-07T05:00,6.0,343
2024-01-07T06:00,5.1,4
2024-01-07T07:00,4.7,360
2024-01-07T08:00,5.2,344
2024-01-07T09:00,3.8,343
2024-01-07T10:00,3.5,336
2024-01-07T11:00,3.2,333
2024-01-07T12:00,3.1,315
2024-01-07T13:00,2.6,304
2024-01-07T14:00,1.6,297
2024-01-07T15:00,3.1,111
2024-01-07T16:00,3.4,148
2024-01-07T17:00,2.9,150
2024-01-07T18:00,4.2,110
2024-01-07T19:00,4.7,58
2024-01-07T20:00,5.6,15
2024-01-07T21:00,5.1,356
2024-01-07T22:00,7.6,8
2024-01-07T23:00,7.1,24
2024-01-08T00:00,5.0,21
2024-01-08T01:00,4.7,4
2024-01-08T02:00,6.7,16
2024-01-08T03:00,3.4,328
2024-01-08T04:00,5.5,328
2024-01-08T05:00,6.2,339
2024-01-08T06:00,5.0,330
2024-01-08T07:00,3.5,336
2024-01-08T08:00,5.1,356
2024-01-08T09:00,4.7,4
2024-01-08T10:00,4.0,355
2024-01-08T11:00,3.0,346
2024-01-08T12:00,1.9,338
2024-01-08T13:00,0.8,243
2024-01-08T14:00,1.8,180
2024-01-08T15:00,1.9,248
2024-01-08T16:00,2.0,225
2024-01-08T17:00,2.4,243
2024-01-08T18:00,3.4,288
2024-01-08T19:00,2.7,293
2024-01-08T20:00,2.3,309
2024-01-08T21:00,3.3,347
2024-01-08T22:00,4.5,346
2024-01-08T23:00,3.7,349
2024-01-09T00:00,2.5,8
2024-01-09T01:00,2.2,360
2024-01-09T02:00,3.2,333
2024-01-09T03:00,4.6,342
2024-01-09T04:00,4.2,340
2024-01-09T05:00,4.8,333
2024-01-09T06:00,4.6,315
2024-01-09T07:00,5.0,330
2024-01-09T08:00,5.0,339
2024-01-09T09:00,5.5,349
2024-01-09T10:00,6.6,351
2024-01-09T11:00,5.4,312
2024-01-09T12:00,6.8,245
2024-01-09T13:00,5.9,194
2024-01-09T14:00,3.4,148
2024-01-09T15:00,9.2,219
2024-01-09T16:00,8.9,230
2024-01-09T17:00,3.8,253
2024-01-09T18:00,2.7,293
2024-01-09T19:00,3.8,311
2024-01-09T20:00,4.0,270
2024-01-09T21:00,5.9,142
2024-01-09T22:00,3.4,18
2024-01-09T23:00,9.0,331
2024-01-10T00:00,8.0,333
2024-01-10T01:00,5.6,333
2024-01-10T02:00,3.9,338
2024-01-10T03:00,4.6,342
2024-01-10T04:00,3.4,342
2024-01-10T05:00,3.5,336
2024-01-10T06:00,7.3,340
2024-01-10T07:00,7.8,338
2024-01-10T08:00,9.1,342
2024-01-10T09:00,10.2,342
2024-01-10T10:00,11.8,337
2024-01-10T11:00,9.7,338
2024-01-10T12:00,6.4,344
2024-01-10T13:00,4.1,45
2024-01-10T14:00,7.8,77
2024-01-10T15:00,9.8,98
2024-01-10T16:00,13.0,95
2024-01-10T17:00,14.0,91
2024-01-10T18:00,13.0,88
2024-01-10T19:00,11.4,79
2024-01-10T20:00,8.3,34
2024-01-10T21:00,9.1,351
2024-01-10T22:00,9.3,347
2024-01-10T23:00,9.6,347
2024-01-11T00:00,9.3,344
2024-01-11T01:00,11.6,338
2024-01-11T02:00,13.1,339
2024-01-11T03:00,14.1,347
2024-01-11T04:00,12.8,349
2024-01-11T05:00,11.5,346
2024-01-11T06:00,11.7,342
2024-01-11T07:00,11.0,349
2024-01-11T08:00,13.6,348
2024-01-11T09:00,14.8,346
2024-01-11T10:00,14.5,346
2024-01-11T11:00,16.5,340
2024-01-11T12:00,13.7,333
2024-01-11T13:00,7.2,323
2024-01-11T14:00,4.0,85
2024-01-11T15:00,5.2,164
2024-01-11T16:00,4.9,144
2024-01-11T17:00,2.5,135
2024-01-11T18:00,3.7,191
2024-01-11T19:00,6.1,267
2024-01-11T20:00,7.1,285
2024-01-11T21:00,5.5,302
2024-01-11T22:00,3.7,349
2024-01-11T23:00,7.3,351
2024-01-12T00:00,9.4,342
2024-01-12T01:00,10.5,352
2024-01-12T02:00,11.5,356
2024-01-12T03:00,12.7,353
2024-01-12T04:00,11.6,344
2024-01-12T05:00,10.5,344
2024-01-12T06:00,10.7,348
2024-01-12T07:00,10.9,351
2024-01-12T08:00,10.7,348
2024-01-12T09:00,10.7,348
2024-01-12T10:00,11.1,347
2024-01-12T11:00,9.4,353
2024-01-12T12:00,5.4,20
2024-01-12T13:00,5.2,115
2024-01-12T14:00,6.6,135
2024-01-12T15:00,3.8,163
2024-01-12T16:00,5.1,172
2024-01-12T17:00,3.4,148
2024-01-12T18:00,6.2,111
2024-01-12T19:00,5.4,53
2024-01-12T20:00,7.2,18
2024-01-12T21:00,5.0,360
2024-01-12T22:00,7.8,347
2024-01-12T23:00,8.6,345
2024-01-13T00:00,9.3,347
2024-01-13T01:00,9.7,345
2024-01-13T02:00,10.1,343
2024-01-13T03:00,11.5,346
2024-01-13T04:00,12.3,345
2024-01-13T05:00,11.9,346
2024-01-13T06:00,10.8,345
2024-01-13T07:00,10.5,344
2024-01-13T08:00,10.6,342
2024-01-13T09:00,11.4,342
2024-01-13T10:00,12.6,347
2024-01-13T11:00,13.0,357
2024-01-13T12:00,8.4,31
2024-01-13T13:00,6.8,108
2024-01-13T14:00,6.6,135
2024-01-13T15:00,6.6,158
2024-01-13T16:00,7.4,157
2024-01-13T17:00,4.5,166
2024-01-13T18:00,3.1,126
2024-01-13T19:00,2.6,74
2024-01-13T20:00,1.6,333
2024-01-13T21:00,5.4,8
2024-01-13T22:00,14.5,7
2024-01-13T23:00,15.5,360
2024-01-14T00:00,13.8,351
2024-01-14T01:00,13.6,348
2024-01-14T02:00,12.0,344
2024-01-14T03:00,11.7,342
2024-01-14T04:00,12.8,344
2024-01-14T05:00,11.3,343
2024-01-14T06:00,7.4,337
2024-01-14T07:00,7.6,352
2024-01-14T08:00,5.5,349
2024-01-14T09:00,9.7,4
2024-01-14T10:00,9.5,9
2024-01-14T11:00,10.5,31
2024-01-14T12:00,12.5,49
2024-01-14T13:00,11.8,63
2024-01-14T14:00,8.9,58
2024-01-14T15:00,6.6,99
2024-01-14T16:00,4.6,72
2024-01-14T17:00,3.9,34
2024-01-14T18:00,4.5,14
2024-01-14T19:00,4.7,4
2024-01-14T20:00,4.3,5
2024-01-14T21:00,4.0,10
2024-01-14T22:00,5.2,16
2024-01-14T23:00,6.4,38
2024-01-15T00:00,5.1,39
2024-01-15T01:00,4.2,31
2024-01-15T02:00,4.3,24
2024-01-15T03:00,4.0,5
2024-01-15T04:00,4.1,15
2024-01-15T05:00,5.5,11
2024-01-15T06:00,3.7,349
2024-01-15T07:00,3.1,324
2024-01-15T08:00,4.5,331
2024-01-15T09:00,6.2,339
2024-01-15T10:00,4.7,337
2024-01-15T11:00,1.8,349
2024-01-15T12:00,4.2,110
2024-01-15T13:00,8.2,142
2024-01-15T14:00,10.0,103
2024-01-15T15:00,8.4,100
2024-01-15T16:00,9.2,244
2024-01-15T17:00,15.9,245
2024-01-15T18:00,14.7,234
2024-01-15T19:00,12.5,229
2024-01-15T20:00,12.1,233
2024-01-15T21:00,11.3,248
2024-01-15T22:00,7.0,291
2024-01-15T23:00,9.4,356
2024-01-16T00:00,6.5,360
2024-01-16T01:00,7.6,329
2024-01-16T02:00,10.9,333
2024-01-16T03:00,12.9,333
2024-01-16T04:00,12.1,337
2024-01-16T05:00,10.6,342
2024-01-16T06:00,11.7,349
2024-01-16T07:00,10.7,346
2024-01-16T08:00,9.8,343
2024-01-16T09:00,9.8,352
2024-01-16T10:00,10.2,352
2024-01-16T11:00,7.6,360
2024-01-16T12:00,6.4,47
2024-01-16T13:00,8.0,98
2024-01-16T14:00,6.9,129
2024-01-16T15:00,9.4,90
2024-01-16T16:00,10.4,88
2024-01-16T17:00,7.1,120
2024-01-16T18:00,5.9,14
2024-01-16T19:00,11.5,4
2024-01-16T20:00,8.0,10
2024-01-16T21:00,6.5,354
2024-01-16T22:00,5.7,342
2024-01-16T23:00,4.2,340
2024-01-17T00:00,5.7,342
2024-01-17T01:00,5.6,345
2024-01-17T02:00,3.7,349
2024-01-17T03:00,6.1,3
2024-01-17T04:00,5.4,360
2024-01-17T05:00,2.7,337
2024-01-17T06:00,4.3,5
2024-01-17T07:00,6.5,6
2024-01-17T08:00,8.6,15
2024-01-17T09:00,8.1,13
2024-01-17T10:00,4.8,13
2024-01-17T11:00,6.5,34
2024-01-17T12:00,6.1,62
2024-01-17T13:00,8.4,50
2024-01-17T14:00,7.5,73
2024-01-17T15:00,7.2,87
2024-01-17T16:00,5.5,79
2024-01-17T17:00,7.2,90
2024-01-17T18:00,8.2,41
2024-01-17T19:00,6.6,49
2024-01-17T20:00,6.6,45
2024-01-17T21:00,12.1,60
2024-01-17T22:00,13.5,56
2024-01-17T23:00,11.2,45
2024-01-18T00:00,7.5,35
2024-01-18T01:00,2.5,8
2024-01-18T02:00,5.4,262
2024-01-18T03:00,2.4,333
2024-01-18T04:00,4.4,305
2024-01-18T05:00,7.9,300
2024-01-18T06:00,8.2,299
2024-01-18T07:00,9.2,281
2024-01-18T08:00,10.1,272
2024-01-18T09:00,6.5,273
2024-01-18T10:00,6.7,306
2024-01-18T11:00,7.4,293
2024-01-18T12:00,10.6,252
2024-01-18T13:00,14.8,241
2024-01-18T14:00,21.4,245
2024-01-18T15:00,23.6,231
2024-01-18T16:00,20.0,232
2024-01-18T17:00,15.9,231
2024-01-18T18:00,12.0,224
2024-01-18T19:00,14.6,230
2024-01-18T20:00,12.2,236
2024-01-18T21:00,14.8,229
2024-01-18T22:00,14.8,229
2024-01-18T23:00,13.7,243
2024-01-19T00:00,16.5,259
2024-01-19T01:00,16.9,254
2024-01-19T02:00,13.9,245
2024-01-19T03:00,14.7,281
2024-01-19T04:00,12.9,283
2024-01-19T05:00,7.9,286
2024-01-19T06:00,5.6,297
2024-01-19T07:00,8.1,339
2024-01-19T08:00,4.9,343
2024-01-19T09:00,7.2,342
2024-01-19T10:00,8.1,347
2024-01-19T11:00,7.6,8
2024-01-19T12:00,7.8,56
2024-01-19T13:00,9.1,83
2024-01-19T14:00,9.8,82
2024-01-19T15:00,8.4,97
2024-01-19T16:00,12.8,80
2024-01-19T17:00,10.8,75
2024-01-19T18:00,4.6,108
2024-01-19T19:00,5.0,300
2024-01-19T20:00,7.7,332
2024-01-19T21:00,10.4,2
2024-01-19T22:00,12.3,353
2024-01-19T23:00,11.6,353
2024-01-20T00:00,5.4,37
2024-01-20T01:00,4.4,55
2024-01-20T02:00,7.6,25
2024-01-20T03:00,10.0,13
2024-01-20T04:00,7.3,11
2024-01-20T05:00,7.9,357
2024-01-20T06:00,5.1,8
2024-01-20T07:00,6.5,6
2024-01-20T08:00,7.6,5
2024-01-20T09:00,7.6,360
2024-01-20T10:00,8.4,350
2024-01-20T11:00,8.3,355
2024-01-20T12:00,6.2,21
2024-01-20T13:00,2.9,30
2024-01-20T14:00,3.7,101
2024-01-20T15:00,9.9,147
2024-01-20T16:00,11.7,133
2024-01-20T17:00,6.7,126
2024-01-20T18:00,6.1,93
2024-01-20T19:00,6.2,54
2024-01-20T20:00,4.7,351
2024-01-20T21:00,8.1,339
2024-01-20T22:00,10.9,333
2024-01-20T23:00,11.9,335
2024-01-21T00:00,13.1,339
2024-01-21T01:00,14.8,346
2024-01-21T02:00,15.8,348
2024-01-21T03:00,16.5,340
2024-01-21T04:00,15.5,348
2024-01-21T05:00,15.0,349
2024-01-21T06:00,14.1,345
2024-01-21T07:00,13.7,346
2024-01-21T08:00,14.0,348
2024-01-21T09:00,13.6,348
2024-01-21T10:00,12.2,346
2024-01-21T11:00,8.9,346
2024-01-21T12:00,3.9,326
2024-01-21T13:00,3.1,216
2024-01-21T14:00,5.0,201
2024-01-21T15:00,5.1,188
2024-01-21T16:00,5.4,200
2024-01-21T17:00,3.5,204
2024-01-21T18:00,5.4,217
2024-01-21T19:00,0.4,360
2024-01-21T20:00,5.1,356
2024-01-21T21:00,10.1,354
2024-01-21T22:00,13.1,352
2024-01-21T23:00,12.0,353
2024-01-22T00:00,10.6,350
2024-01-22T01:00,10.2,350
2024-01-22T02:00,9.9,350
2024-01-22T03:00,8.5,348
2024-01-22T04:00,7.8,347
2024-01-22T05:00,6.4,344
2024-01-22T06:00,5.7,342
2024-01-22T07:00,6.0,343
2024-01-22T08:00,7.8,347
2024-01-22T09:00,8.6,345
2024-01-22T10:00,7.4,346
2024-01-22T11:00,5.1,356
2024-01-22T12:00,3.3,96
2024-01-22T13:00,3.1,135
2024-01-22T14:00,4.3,85
2024-01-22T15:00,7.1,49
2024-01-22T16:00,6.1,50
2024-01-22T17:00,2.6,34
2024-01-22T18:00,5.9,259
2024-01-22T19:00,8.8,261
2024-01-22T20:00,11.4,252
2024-01-22T21:00,17.9,236
2024-01-22T22:00,17.9,236
2024-01-22T23:00,11.8,232
2024-01-23T00:00,9.9,237
2024-01-23T01:00,9.0,217
2024-01-23T02:00,8.4,220
2024-01-23T03:00,5.2,326
2024-01-23T04:00,8.0,5
2024-01-23T05:00,5.9,349
2024-01-23T06:00,8.6,345
2024-01-23T07:00,6.6,338
2024-01-23T08:00,4.8,333
2024-01-23T09:00,6.5,341
2024-01-23T10:00,8.4,353
2024-01-23T11:00,7.3,349
2024-01-23T12:00,5.1,352
2024-01-23T13:00,2.4,117
2024-01-23T14:00,4.3,132
2024-01-23T15:00,3.9,146
2024-01-23T16:00,4.0,190
2024-01-23T17:00,2.5,172
2024-01-23T18:00,3.4,148
2024-01-23T19:00,3.6,45
2024-01-23T20:00,5.9,38
2024-01-23T21:00,6.6,41
2024-01-23T22:00,5.9,52
2024-01-23T23:00,5.7,18
2024-01-24T00:00,2.5,360
2024-01-24T01:00,2.2,351
2024-01-24T02:00,3.2,333
2024-01-24T03:00,3.5,336
2024-01-24T04:00,3.5,336
2024-01-24T05:00,4.4,325
2024-01-24T06:00,3.6,323
2024-01-24T07:00,2.6,344
2024-01-24T08:00,2.5,352
2024-01-24T09:00,2.6,344
2024-01-24T10:00,4.5,346
2024-01-24T11:00,5.6,345
2024-01-24T12:00,6.0,17
2024-01-24T13:00,7.6,85
2024-01-24T14:00,8.6,90
2024-01-24T15:00,3.1,159
2024-01-24T16:00,2.2,99
2024-01-24T17:00,3.2,27
2024-01-24T18:00,5.2,25
2024-01-24T19:00,4.0,10
2024-01-24T20:00,5.1,8
2024-01-24T21:00,5.8,30
2024-01-24T22:00,4.3,24
2024-01-24T23:00,1.5,346
2024-01-25T00:00,3.3,347
2024-01-25T01:00,3.4,342
2024-01-25T02:00,2.9,330
2024-01-25T03:00,3.5,336
2024-01-25T04:00,3.3,319
2024-01-25T05:00,2.3,342
2024-01-25T06:00,3.4,342
2024-01-25T07:00,2.5,352
2024-01-25T08:00,4.3,5
2024-01-25T09:00,3.2,360
2024-01-25T10:00,1.8,360
2024-01-25T11:00,2.9,60
2024-01-25T12:00,5.4,132
2024-01-25T13:00,6.4,142
2024-01-25T14:00,5.9,166
2024-01-25T15:00,3.2,153
2024-01-25T16:00,2.6,146
2024-01-25T17:00,2.3,288
2024-01-25T18:00,3.3,311
2024-01-25T19:00,2.8,310
2024-01-25T20:00,1.0,315
2024-01-25T21:00,1.0,315
2024-01-25T22:00,1.5,346
2024-01-25T23:00,3.3,6
2024-01-26T00:00,4.8,13
2024-01-26T01:00,2.9,353
2024-01-26T02:00,1.9,338
2024-01-26T03:00,5.0,330
2024-01-26T04:00,4.2,329
2024-01-26T05:00,3.5,336
2024-01-26T06:00,3.8,343
2024-01-26T07:00,4.1,345
2024-01-26T08:00,4.2,340
2024-01-26T09:00,2.3,342
2024-01-26T10:00,3.5,24
2024-01-26T11:00,3.6,53
2024-01-26T12:00,2.1,121
2024-01-26T13:00,4.3,156
2024-01-26T14:00,8.0,188
2024-01-26T15:00,7.2,186
2024-01-26T16:00,5.3,208
2024-01-26T17:00,4.7,212
2024-01-26T18:00,3.2,243
2024-01-26T19:00,2.8,320
2024-01-26T20:00,4.2,329
2024-01-26T21:00,3.6,354
2024-01-26T22:00,4.7,351
2024-01-26T23:00,2.2,351
2024-01-27T00:00,1.5,346
2024-01-27T01:00,2.5,360
2024-01-27T02:00,4.0,355
2024-01-27T03:00,5.5,349
2024-01-27T04:00,3.1,339
2024-01-27T05:00,3.8,343
2024-01-27T06:00,5.0,339
2024-01-27T07:00,3.5,336
2024-01-27T08:00,3.5,336
2024-01-27T09:00,4.5,346
2024-01-27T10:00,6.2,350
2024-01-27T11:00,5.2,348
2024-01-27T12:00,1.4,180
2024-01-27T13:00,5.4,176
2024-01-27T14:00,5.5,169
2024-01-27T15:00,6.3,167
2024-01-27T16:00,4.9,163
2024-01-27T17:00,2.9,150
2024-01-27T18:00,2.8,310
2024-01-27T19:00,3.7,349
2024-01-27T20:00,5.4,356
2024-01-27T21:00,4.8,347
2024-01-27T22:00,3.4,342
2024-01-27T23:00,5.9,346
2024-01-28T00:00,7.7,349
2024-01-28T01:00,8.5,348
2024-01-28T02:00,9.3,347
2024-01-28T03:00,10.1,343
2024-01-28T04:00,9.2,349
2024-01-28T05:00,8.6,345
2024-01-28T06:00,7.1,345
2024-01-28T07:00,5.5,349
2024-01-28T08:00,6.2,353
2024-01-28T09:00,5.8,353
2024-01-28T10:00,5.2,344
2024-01-28T11:00,5.9,346
2024-01-28T12:00,2.9,83
2024-01-28T13:00,8.1,103
2024-01-28T14:00,9.1,108
2024-01-28T15:00,6.2,126
2024-01-28T16:00,5.9,133
2024-01-28T17:00,4.5,119
2024-01-28T18:00,2.5,90
2024-01-28T19:00,2.9,7
2024-01-28T20:00,4.7,351
2024-01-28T21:00,4.6,342
2024-01-28T22:00,6.2,339
2024-01-28T23:00,6.5,341
2024-01-29T00:00,6.0,343
2024-01-29T01:00,5.6,345
2024-01-29T02:00,6.4,344
2024-01-29T03:00,7.5,343
2024-01-29T04:00,6.7,344
2024-01-29T05:00,5.9,346
2024-01-29T06:00,5.6,345
2024-01-29T07:00,5.7,342
2024-01-29T08:00,6.5,341
2024-01-29T09:00,7.6,341
2024-01-29T10:00,7.6,341
2024-01-29T11:00,6.0,343
2024-01-29T12:00,2.2,81
2024-01-29T13:00,4.6,135
2024-01-29T14:00,5.9,142
2024-01-29T15:00,4.9,163
2024-01-29T16:00,4.3,156
2024-01-29T17:00,3.6,135
2024-01-29T18:00,4.1,75
2024-01-29T19:00,6.0,25
2024-01-29T20:00,6.2,7
2024-01-29T21:00,4.4,351
2024-01-29T22:00,3.4,342
2024-01-29T23:00,3.9,338
2024-01-30T00:00,4.9,343
2024-01-30T01:00,4.9,343
2024-01-30T02:00,5.2,344
2024-01-30T03:00,6.8,342
2024-01-30T04:00,5.7,342
2024-01-30T05:00,6.0,343
2024-01-30T06:00,6.5,341
2024-01-30T07:00,6.5,341
2024-01-30T08:00,7.0,339
2024-01-30T09:00,7.3,340
2024-01-30T10:00,6.5,341
2024-01-30T11:00,5.2,344
2024-01-30T12:00,1.0,45
2024-01-30T13:00,3.2,153
2024-01-30T14:00,4.5,166
2024-01-30T15:00,4.6,162
2024-01-30T16:00,4.7,157
2024-01-30T17:00,4.1,165
2024-01-30T18:00,4.0,170
2024-01-30T19:00,2.2,189
2024-01-30T20:00,0.8,333
2024-01-30T21:00,4.0,333
2024-01-30T22:00,3.9,338
2024-01-30T23:00,5.2,344
2024-01-31T00:00,4.6,342
2024-01-31T01:00,4.2,340
2024-01-31T02:00,4.6,342
2024-01-31T03:00,4.1,345
2024-01-31T04:00,5.7,342
2024-01-31T05:00,5.4,340
2024-01-31T06:00,5.4,340
2024-01-31T07:00,5.7,342
2024-01-31T08:00,6.0,343
2024-01-31T09:00,6.0,343
2024-01-31T10:00,5.9,346
2024-01-31T11:00,4.4,351
2024-01-31T12:00,1.8,180
2024-01-31T13:00,4.3,185
2024-01-31T14:00,5.4,180
2024-01-31T15:00,7.0,168
2024-01-31T16:00,6.0,163
2024-01-31T17:00,4.6,162
2024-01-31T18:00,3.0,166
2024-01-31T19:00,2.3,162
2024-01-31T20:00,2.3,342
2024-01-31T21:00,4.8,347
2024-01-31T22:00,3.3,354
2024-01-31T23:00,4.5,346
2024-02-01T00:00,4.1,345
2024-02-01T01:00,2.6,344
2024-02-01T02:00,2.3,342
2024-02-01T03:00,3.4,342
2024-02-01T04:00,3.0,346
2024-02-01T05:00,3.3,347
2024-02-01T06:00,3.4,342
2024-02-01T07:00,3.7,349
2024-02-01T08:00,3.8,343
2024-02-01T09:00,3.9,338
2024-02-01T10:00,3.7,349
2024-02-01T11:00,2.2,351
2024-02-01T12:00,4.1,128
2024-02-01T13:00,3.7,151
2024-02-01T14:00,3.2,153
2024-02-01T15:00,2.9,187
2024-02-01T16:00,5.4,132
2024-02-01T17:00,6.6,112
2024-02-01T18:00,5.9,101
2024-02-01T19:00,4.4,55
2024-02-01T20:00,9.7,22
2024-02-01T21:00,11.2,356
2024-02-01T22:00,10.9,351
2024-02-01T23:00,10.2,352
2024-02-02T00:00,9.7,345
2024-02-02T01:00,8.0,342
2024-02-02T02:00,6.8,342
2024-02-02T03:00,8.0,342
2024-02-02T04:00,6.7,344
2024-02-02T05:00,5.7,342
2024-02-02T06:00,6.0,343
2024-02-02T07:00,5.5,349
2024-02-02T08:00,5.9,346
2024-02-02T09:00,6.2,350
2024-02-02T10:00,6.5,354
2024-02-02T11:00,4.4,351
2024-02-02T12:00,0.7,180
2024-02-02T13:00,3.6,180
2024-02-02T14:00,5.4,176
2024-02-02T15:00,6.8,180
2024-02-02T16:00,5.8,180
2024-02-02T17:00,3.3,167
2024-02-02T18:00,0.5,225
2024-02-02T19:00,2.6,326
2024-02-02T20:00,4.8,347
2024-02-02T21:00,4.7,356
2024-02-02T22:00,6.9,354
2024-02-02T23:00,6.6,351
2024-02-03T00:00,6.0,343
2024-02-03T01:00,6.4,344
2024-02-03T02:00,6.7,344
2024-02-03T03:00,6.4,333
2024-02-03T04:00,6.3,336
2024-02-03T05:00,5.0,339
2024-02-03T06:00,4.5,346
2024-02-03T07:00,5.2,348
2024-02-03T08:00,5.4,352
2024-02-03T09:00,6.5,360
2024-02-03T10:00,9.0,16
2024-02-03T11:00,9.3,54
2024-02-03T12:00,9.5,81
2024-02-03T13:00,9.0,88
2024-02-03T14:00,8.0,95
2024-02-03T15:00,8.0,98
2024-02-03T16:00,6.8,90
2024-02-03T17:00,5.9,79
2024-02-03T18:00,4.3,66
2024-02-03T19:00,5.4,42
2024-02-03T20:00,5.4,20
2024-02-03T21:00,7.6,25
2024-02-03T22:00,7.6,25
2024-02-03T23:00,7.0,21
2024-02-04T00:00,6.0,17
2024-02-04T01:00,5.4,8
2024-02-04T02:00,4.0,355
2024-02-04T03:00,2.2,360
2024-02-04T04:00,1.8,349
