Device : ;PAX1000IR2/M
Serial Number : ;M00911951
Firmware Version : ;1.0.13
Software Version : ;1.4.2002.183
Wavelength [nm] : ;1550
Basic Sample Rate [Hz] : ;60
Operating Mode : ;1 revolution for one measurement, 1024 points for FFT

Time[date hh:mm:ss] ; Elapsed Time [hh:mm:ss:ms]; Normalized s 1 ; Normalized s 2 ; Normalized s 3 ; S 0 [mW]; S 1 [mW]; S 2 [mW]; S 3 [mW]; Azimuth[°] ; Ellipticity[°] ; DOP[%] ; DOCP[%] ; DOLP[%] ; Power[mW] ; Pol Power[mW] ; Unpol Power[mW] ; Power[dBm] ; Pol Power[dBm] ; Unpol Power[dBm] ; Power-Split-Ratio ; Phase Difference[°] ; Warning
2024-04-09 01:55:27.04;0.08:29:03:002;-0.55;-0.73;0.41;0.004429;-0.003295;-0.004368;0.002487;-63.51;12.22;135.70;56.16;123.54;0.004429;0.00601;-0.001581;-23.537;-22.212;-99.990;0.23;150.34;
2024-04-09 01:55:32.04;0.08:29:08:005;-0.55;-0.73;0.41;0.004427;-0.003297;-0.004364;0.002485;-63.54;12.22;135.69;56.12;123.54;0.004427;0.006007;-0.00158;-23.539;-22.213;-99.990;0.23;150.35;
2024-04-09 01:55:37.04;0.08:29:13:004;-0.55;-0.73;0.41;0.004427;-0.003299;-0.004362;0.002486;-63.55;12.22;135.72;56.17;123.55;0.004427;0.006008;-0.001581;-23.539;-22.213;-99.990;0.23;150.32;
2024-04-09 01:55:42.04;0.08:29:18:007;-0.55;-0.73;0.41;0.004424;-0.003301;-0.004363;0.002485;-63.56;12.21;135.82;56.16;123.67;0.004424;0.006009;-0.001585;-23.542;-22.212;-99.990;0.23;150.34;
2024-04-09 01:55:47.04;0.08:29:23:003;-0.55;-0.73;0.41;0.004428;-0.003296;-0.004363;0.002488;-63.53;12.23;135.67;56.18;123.49;0.004428;0.006007;-0.001579;-23.538;-22.213;-99.990;0.23;150.31;
2024-04-09 01:55:52.05;0.08:29:28:011;-0.55;-0.73;0.41;0.004428;-0.003296;-0.004362;0.002486;-63.54;12.22;135.64;56.14;123.48;0.004428;0.006006;-0.001578;-23.538;-22.214;-99.990;0.23;150.32;
2024-04-09 01:55:57.05;0.08:29:33:011;-0.55;-0.73;0.41;0.004427;-0.003299;-0.004362;0.002488;-63.55;12.23;135.72;56.21;123.53;0.004427;0.006008;-0.001581;-23.539;-22.212;-99.990;0.23;150.30;
2024-04-09 01:56:02.05;0.08:29:38:017;-0.55;-0.73;0.41;0.004428;-0.003296;-0.00436;0.002486;-63.55;12.23;135.62;56.14;123.45;0.004428;0.006005;-0.001577;-23.538;-22.215;-99.990;0.23;150.31;
2024-04-09 01:56:07.06;0.08:29:43:021;-0.55;-0.73;0.41;0.004428;-0.003299;-0.004364;0.002487;-63.54;12.22;135.71;56.17;123.54;0.004428;0.006009;-0.001581;-23.538;-22.212;-99.990;0.23;150.32;
2024-04-09 01:56:12.06;0.08:29:48:020;-0.55;-0.73;0.41;0.004427;-0.003297;-0.004362;0.002488;-63.54;12.23;135.70;56.21;123.51;0.004427;0.006007;-0.00158;-23.539;-22.213;-99.990;0.23;150.30;
2024-04-09 01:56:17.05;0.08:29:53:019;-0.55;-0.73;0.41;0.004427;-0.003296;-0.004363;0.002489;-63.53;12.24;135.70;56.22;123.51;0.004427;0.006008;-0.001581;-23.539;-22.213;-99.990;0.23;150.30;
2024-04-09 01:56:22.06;0.08:29:58:023;-0.55;-0.73;0.41;0.004428;-0.003294;-0.004361;0.002489;-63.53;12.24;135.63;56.22;123.43;0.004428;0.006005;-0.001578;-23.538;-22.215;-99.990;0.23;150.28;
2024-04-09 01:56:27.06;0.08:30:03:024;-0.55;-0.73;0.41;0.004426;-0.003296;-0.004363;0.002487;-63.53;12.23;135.72;56.19;123.55;0.004426;0.006007;-0.001581;-23.540;-22.213;-99.990;0.23;150.32;
2024-04-09 01:56:32.07;0.08:30:08:032;-0.55;-0.73;0.41;0.004425;-0.003297;-0.004359;0.002489;-63.55;12.24;135.72;56.25;123.51;0.004425;0.006005;-0.00158;-23.541;-22.215;-99.990;0.23;150.27;
2024-04-09 01:56:37.06;0.08:30:13:028;-0.55;-0.73;0.41;0.004426;-0.0033;-0.004356;0.002489;-63.57;12.24;135.66;56.24;123.46;0.004426;0.006005;-0.001579;-23.540;-22.215;-99.990;0.23;150.25;
2024-04-09 01:56:42.07;0.08:30:18:031;-0.55;-0.73;0.41;0.004426;-0.003296;-0.004357;0.002489;-63.55;12.25;135.64;56.24;123.43;0.004426;0.006004;-0.001577;-23.540;-22.216;-99.990;0.23;150.26;
2024-04-09 01:56:47.06;0.08:30:23:025;-0.55;-0.73;0.41;0.004426;-0.003299;-0.004357;0.002488;-63.56;12.24;135.67;56.21;123.48;0.004426;0.006005;-0.001579;-23.540;-22.215;-99.990;0.23;150.28;
2024-04-09 01:56:52.07;0.08:30:28:034;-0.55;-0.73;0.41;0.004428;-0.003295;-0.004357;0.002488;-63.55;12.24;135.57;56.19;123.38;0.004428;0.006003;-0.001575;-23.538;-22.217;-99.990;0.23;150.27;
2024-04-09 01:56:57.07;0.08:30:33:030;-0.55;-0.73;0.41;0.004426;-0.003299;-0.004357;0.002486;-63.56;12.23;135.64;56.17;123.47;0.004426;0.006004;-0.001578;-23.540;-22.215;-99.990;0.23;150.29;
2024-04-09 01:57:02.08;0.08:30:38:040;-0.55;-0.73;0.41;0.004425;-0.003299;-0.004355;0.002489;-63.57;12.25;135.65;56.23;123.45;0.004425;0.006003;-0.001578;-23.540;-22.216;-99.990;0.23;150.25;
2024-04-09 01:57:07.07;0.08:30:43:038;-0.55;-0.73;0.41;0.004426;-0.003299;-0.004351;0.002486;-63.59;12.24;135.56;56.17;123.37;0.004426;0.006;-0.001574;-23.540;-22.219;-99.990;0.23;150.26;
2024-04-09 01:57:12.08;0.08:30:48:045;-0.55;-0.73;0.41;0.004428;-0.003296;-0.004354;0.002487;-63.56;12.24;135.52;56.18;123.33;0.004428;0.006001;-0.001573;-23.538;-22.218;-99.990;0.23;150.26;
2024-04-09 01:57:17.09;0.08:30:53:051;-0.55;-0.72;0.41;0.004426;-0.003301;-0.00435;0.002488;-63.60;12.25;135.60;56.22;123.39;0.004426;0.006001;-0.001575;-23.540;-22.218;-99.990;0.22;150.23;
2024-04-09 01:57:22.09;0.08:30:58:055;-0.55;-0.72;0.41;0.004426;-0.003299;-0.004348;0.002489;-63.59;12.26;135.54;56.24;123.32;0.004426;0.005999;-0.001573;-23.540;-22.219;-99.990;0.23;150.21;
2024-04-09 01:57:27.10;0.08:31:03:059;-0.55;-0.73;0.41;0.004424;-0.003301;-0.004351;0.002488;-63.59;12.25;135.66;56.24;123.45;0.004424;0.006002;-0.001577;-23.542;-22.217;-99.990;0.23;150.24;
2024-04-09 01:57:32.09;0.08:31:08:058;-0.55;-0.73;0.41;0.004426;-0.003297;-0.004348;0.002489;-63.58;12.26;135.50;56.23;123.28;0.004426;0.005997;-0.001571;-23.540;-22.221;-99.990;0.23;150.22;
2024-04-09 01:57:37.10;0.08:31:13:066;-0.55;-0.72;0.41;0.004425;-0.003301;-0.004348;0.002486;-63.60;12.24;135.55;56.18;123.36;0.004425;0.005999;-0.001573;-23.540;-22.219;-99.990;0.22;150.24;
2024-04-09 01:57:42.11;0.08:31:18:072;-0.55;-0.72;0.41;0.004426;-0.003301;-0.004347;0.002487;-63.61;12.25;135.52;56.18;123.33;0.004426;0.005998;-0.001572;-23.540;-22.220;-99.990;0.22;150.23;
2024-04-09 01:57:47.11;0.08:31:23:069;-0.55;-0.72;0.41;0.004425;-0.003303;-0.004348;0.002488;-63.61;12.25;135.60;56.23;123.39;0.004425;0.006001;-0.001575;-23.541;-22.218;-99.990;0.22;150.22;
2024-04-09 01:57:52.11;0.08:31:28:076;-0.55;-0.72;0.41;0.004425;-0.003304;-0.004349;0.002484;-63.61;12.23;135.60;56.13;123.44;0.004425;0.006;-0.001575;-23.541;-22.218;-99.990;0.22;150.27;
2024-04-09 01:57:57.12;0.08:31:33:081;-0.55;-0.73;0.41;0.004426;-0.003299;-0.004349;0.002487;-63.59;12.25;135.55;56.19;123.35;0.004426;0.005999;-0.001573;-23.540;-22.219;-99.990;0.22;150.24;
2024-04-09 01:58:02.12;0.08:31:38:083;-0.55;-0.73;0.41;0.00443;-0.0033;-0.00435;0.002485;-63.59;12.23;135.42;56.09;123.25;0.00443;0.005999;-0.001569;-23.536;-22.219;-99.990;0.22;150.26;
2024-04-09 01:58:07.12;0.08:31:43:082;-0.55;-0.72;0.41;0.004426;-0.0033;-0.00435;0.002487;-63.59;12.25;135.56;56.20;123.36;0.004426;0.006;-0.001574;-23.540;-22.219;-99.990;0.22;150.24;
2024-04-09 01:58:12.12;0.08:31:48:085;-0.55;-0.72;0.41;0.004427;-0.003303;-0.004348;0.002488;-63.61;12.25;135.54;56.19;123.35;0.004427;0.006;-0.001573;-23.539;-22.218;-99.990;0.22;150.22;
2024-04-09 01:58:17.12;0.08:31:53:086;-0.55;-0.72;0.41;0.004425;-0.003304;-0.004347;0.00249;-63.62;12.26;135.63;56.28;123.40;0.004425;0.006001;-0.001577;-23.541;-22.218;-99.990;0.22;150.19;
2024-04-09 01:58:22.12;0.08:31:58:082;-0.55;-0.72;0.41;0.004427;-0.0033;-0.004345;0.002487;-63.61;12.25;135.44;56.18;123.24;0.004427;0.005996;-0.001569;-23.539;-22.221;-99.990;0.22;150.21;
2024-04-09 01:58:27.12;0.08:32:03:088;-0.55;-0.72;0.41;0.004427;-0.003299;-0.004347;0.002489;-63.60;12.26;135.50;56.23;123.28;0.004427;0.005998;-0.001572;-23.539;-22.220;-99.990;0.23;150.20;
2024-04-09 01:58:32.12;0.08:32:08:087;-0.55;-0.72;0.42;0.004426;-0.003299;-0.004345;0.002493;-63.60;12.28;135.49;56.31;123.24;0.004426;0.005998;-0.001571;-23.539;-22.220;-99.990;0.22;150.16;
2024-04-09 01:58:37.13;0.08:32:13:092;-0.55;-0.72;0.42;0.004426;-0.003299;-0.004343;0.002492;-63.61;12.28;135.47;56.29;123.22;0.004426;0.005996;-0.00157;-23.540;-22.221;-99.990;0.22;150.16;
2024-04-09 01:58:42.13;0.08:32:18:094;-0.55;-0.72;0.42;0.004425;-0.003302;-0.004338;0.002491;-63.64;12.28;135.45;56.29;123.19;0.004425;0.005994;-0.001569;-23.541;-22.223;-99.990;0.22;150.13;
2024-04-09 01:58:47.13;0.08:32:23:098;-0.55;-0.72;0.42;0.004425;-0.003302;-0.004341;0.00249;-63.63;12.27;135.50;56.27;123.26;0.004425;0.005996;-0.001571;-23.541;-22.222;-99.990;0.22;150.16;
2024-04-09 01:58:52.14;0.08:32:28:108;-0.55;-0.72;0.42;0.004425;-0.003301;-0.00434;0.002489;-63.63;12.27;135.48;56.27;123.24;0.004425;0.005994;-0.00157;-23.541;-22.223;-99.990;0.22;150.16;
2024-04-09 01:58:57.14;0.08:32:33:109;-0.55;-0.72;0.42;0.004426;-0.0033;-0.004343;0.002493;-63.61;12.28;135.49;56.32;123.23;0.004426;0.005997;-0.001571;-23.540;-22.221;-99.990;0.22;150.14;
2024-04-09 01:59:02.15;0.08:32:38:112;-0.55;-0.72;0.42;0.004426;-0.003301;-0.004345;0.002491;-63.61;12.27;135.54;56.30;123.30;0.004426;0.005999;-0.001573;-23.540;-22.219;-99.990;0.22;150.17;
2024-04-09 01:59:07.15;0.08:32:43:111;-0.55;-0.72;0.42;0.004426;-0.003299;-0.004344;0.002491;-63.61;12.27;135.50;56.30;123.25;0.004426;0.005997;-0.001571;-23.540;-22.221;-99.990;0.22;150.16;
2024-04-09 01:59:12.14;0.08:32:48:107;-0.55;-0.72;0.42;0.004426;-0.003298;-0.004345;0.002492;-63.60;12.28;135.48;56.29;123.23;0.004426;0.005997;-0.001571;-23.540;-22.221;-99.990;0.23;150.17;
2024-04-09 01:59:17.15;0.08:32:53:114;-0.55;-0.72;0.42;0.004427;-0.0033;-0.004344;0.002492;-63.61;12.28;135.47;56.29;123.22;0.004427;0.005997;-0.00157;-23.539;-22.221;-99.990;0.22;150.16;
2024-04-09 01:59:22.16;0.08:32:58:121;-0.55;-0.72;0.42;0.004425;-0.003299;-0.004339;0.002494;-63.62;12.29;135.46;56.36;123.18;0.004425;0.005994;-0.001569;-23.541;-22.223;-99.990;0.22;150.11;
2024-04-09 01:59:27.16;0.08:33:03:119;-0.55;-0.72;0.42;0.004425;-0.003297;-0.00434;0.002493;-63.61;12.29;135.45;56.35;123.17;0.004425;0.005994;-0.001569;-23.541;-22.223;-99.990;0.22;150.12;
2024-04-09 01:59:32.16;0.08:33:08:126;-0.55;-0.72;0.42;0.004426;-0.003297;-0.00434;0.002494;-63.61;12.29;135.43;56.34;123.16;0.004426;0.005994;-0.001568;-23.540;-22.223;-99.990;0.22;150.12;
2024-04-09 01:59:37.16;0.08:33:13:127;-0.55;-0.72;0.42;0.004427;-0.003297;-0.004339;0.002499;-63.61;12.32;135.42;56.44;123.10;0.004427;0.005995;-0.001568;-23.539;-22.222;-99.990;0.23;150.07;
2024-04-09 01:59:42.17;0.08:33:18:137;-0.55;-0.72;0.42;0.004426;-0.003299;-0.004334;0.002495;-63.64;12.31;135.36;56.38;123.07;0.004426;0.005991;-0.001565;-23.540;-22.225;-99.990;0.22;150.07;
2024-04-09 01:59:47.18;0.08:33:23:143;-0.55;-0.72;0.42;0.004426;-0.003297;-0.004338;0.002496;-63.62;12.30;135.41;56.39;123.11;0.004426;0.005993;-0.001567;-23.540;-22.223;-99.990;0.22;150.09;
2024-04-09 01:59:52.17;0.08:33:28:139;-0.55;-0.72;0.42;0.004424;-0.0033;-0.004336;0.002496;-63.64;12.31;135.46;56.42;123.15;0.004424;0.005993;-0.001569;-23.541;-22.223;-99.990;0.22;150.07;
2024-04-09 01:59:57.18;0.08:33:33:149;-0.55;-0.72;0.42;0.004426;-0.003299;-0.004335;0.002498;-63.64;12.32;135.43;56.44;123.11;0.004426;0.005993;-0.001568;-23.540;-22.223;-99.990;0.22;150.05;
2024-04-09 02:00:02.18;0.08:33:38:148;-0.55;-0.72;0.42;0.004426;-0.003299;-0.004341;0.002497;-63.62;12.30;135.48;56.41;123.17;0.004426;0.005997;-0.00157;-23.540;-22.221;-99.990;0.22;150.09;
2024-04-09 02:00:07.18;0.08:33:43:148;-0.55;-0.72;0.42;0.004426;-0.003296;-0.004343;0.0025;-63.60;12.32;135.50;56.48;123.17;0.004426;0.005998;-0.001571;-23.540;-22.220;-99.990;0.23;150.07;
2024-04-09 02:00:12.19;0.08:33:48:150;-0.55;-0.72;0.42;0.004426;-0.003299;-0.00434;0.002497;-63.62;12.31;135.47;56.42;123.16;0.004426;0.005996;-0.00157;-23.540;-22.221;-99.990;0.22;150.08;
2024-04-09 02:00:17.19;0.08:33:53:149;-0.55;-0.72;0.42;0.004428;-0.003294;-0.00434;0.002501;-63.60;12.33;135.39;56.49;123.04;0.004428;0.005995;-0.001567;-23.538;-22.222;-99.990;0.23;150.04;
2024-04-09 02:00:22.19;0.08:33:58:158;-0.55;-0.72;0.42;0.004427;-0.003295;-0.004339;0.0025;-63.61;12.32;135.41;56.46;123.08;0.004427;0.005995;-0.001568;-23.539;-22.222;-99.990;0.23;150.05;
2024-04-09 02:00:27.20;0.08:34:03:161;-0.55;-0.72;0.42;0.004428;-0.003295;-0.00434;0.002499;-63.60;12.32;135.40;56.45;123.08;0.004428;0.005995;-0.001568;-23.538;-22.222;-99.990;0.23;150.06;
2024-04-09 02:00:32.20;0.08:34:08:159;-0.55;-0.72;0.42;0.004426;-0.003297;-0.004337;0.002502;-63.62;12.33;135.42;56.51;123.07;0.004426;0.005994;-0.001568;-23.539;-22.223;-99.990;0.23;150.02;
2024-04-09 02:00:37.20;0.08:34:13:162;-0.55;-0.72;0.42;0.004428;-0.003291;-0.004339;0.002503;-63.59;12.34;135.36;56.53;122.99;0.004428;0.005993;-0.001566;-23.538;-22.223;-99.990;0.23;150.02;
2024-04-09 02:00:42.19;0.08:34:18:158;-0.55;-0.72;0.42;0.004426;-0.003298;-0.004338;0.002503;-63.62;12.34;135.48;56.55;123.12;0.004426;0.005996;-0.00157;-23.540;-22.221;-99.990;0.23;150.02;
2024-04-09 02:00:47.20;0.08:34:23:164;-0.55;-0.72;0.42;0.004428;-0.003292;-0.00434;0.002503;-63.59;12.34;135.40;56.54;123.03;0.004428;0.005995;-0.001567;-23.538;-22.222;-99.990;0.23;150.02;
2024-04-09 02:00:52.20;0.08:34:28:163;-0.55;-0.72;0.42;0.004427;-0.003296;-0.004342;0.002501;-63.60;12.32;135.48;56.50;123.13;0.004427;0.005997;-0.00157;-23.539;-22.221;-99.990;0.23;150.06;
2024-04-09 02:00:57.19;0.08:34:33:158;-0.55;-0.72;0.42;0.004427;-0.003293;-0.004342;0.002505;-63.59;12.34;135.48;56.58;123.10;0.004427;0.005998;-0.001571;-23.539;-22.220;-99.990;0.23;150.02;
2024-04-09 02:01:02.20;0.08:34:38:159;-0.55;-0.72;0.42;0.004426;-0.003297;-0.004338;0.002504;-63.62;12.34;135.49;56.57;123.11;0.004426;0.005996;-0.001571;-23.540;-22.221;-99.990;0.23;150.01;
2024-04-09 02:01:07.20;0.08:34:43:163;-0.55;-0.72;0.42;0.004427;-0.003294;-0.00434;0.002505;-63.60;12.35;135.47;56.59;123.08;0.004427;0.005997;-0.00157;-23.539;-22.221;-99.990;0.23;150.01;
2024-04-09 02:01:12.20;0.08:34:48:159;-0.55;-0.72;0.42;0.004426;-0.003293;-0.004339;0.002503;-63.60;12.34;135.44;56.54;123.07;0.004426;0.005995;-0.001568;-23.540;-22.222;-99.990;0.23;150.03;
2024-04-09 02:01:17.20;0.08:34:53:164;-0.55;-0.72;0.42;0.004429;-0.003291;-0.004338;0.002505;-63.59;12.35;135.34;56.56;122.95;0.004429;0.005994;-0.001565;-23.537;-22.223;-99.990;0.23;150.00;
2024-04-09 02:01:22.20;0.08:34:58:168;-0.55;-0.72;0.42;0.004426;-0.003294;-0.004336;0.002502;-63.61;12.34;135.41;56.53;123.05;0.004426;0.005993;-0.001567;-23.540;-22.224;-99.990;0.23;150.01;
2024-04-09 02:01:27.21;0.08:35:03:173;-0.55;-0.72;0.42;0.004429;-0.003292;-0.004336;0.002502;-63.60;12.34;135.29;56.50;122.92;0.004429;0.005991;-0.001563;-23.537;-22.225;-99.990;0.23;150.01;
2024-04-09 02:01:32.22;0.08:35:08:181;-0.55;-0.72;0.42;0.004428;-0.003294;-0.004338;0.002503;-63.60;12.34;135.38;56.54;123.01;0.004428;0.005994;-0.001567;-23.538;-22.223;-99.990;0.23;150.01;
2024-04-09 02:01:37.21;0.08:35:13:177;-0.55;-0.72;0.42;0.004428;-0.003294;-0.004337;0.002506;-63.61;12.36;135.40;56.60;123.00;0.004428;0.005995;-0.001567;-23.538;-22.222;-99.990;0.23;149.98;
2024-04-09 02:01:42.22;0.08:35:18:183;-0.55;-0.72;0.42;0.004427;-0.003294;-0.004336;0.002504;-63.61;12.35;135.37;56.56;122.99;0.004427;0.005994;-0.001566;-23.538;-22.223;-99.990;0.23;149.99;
2024-04-09 02:01:47.23;0.08:35:23:189;-0.55;-0.72;0.42;0.004426;-0.003296;-0.004334;0.002505;-63.63;12.35;135.43;56.60;123.03;0.004426;0.005994;-0.001568;-23.540;-22.223;-99.990;0.23;149.97;
2024-04-09 02:01:52.23;0.08:35:28:195;-0.55;-0.72;0.42;0.004427;-0.003296;-0.004333;0.002506;-63.63;12.36;135.39;56.61;122.99;0.004427;0.005993;-0.001566;-23.539;-22.223;-99.990;0.23;149.96;
2024-04-09 02:01:57.23;0.08:35:33:195;-0.55;-0.72;0.42;0.004424;-0.003301;-0.004334;0.002504;-63.65;12.34;135.52;56.60;123.13;0.004424;0.005996;-0.001572;-23.542;-22.222;-99.990;0.22;149.98;
2024-04-09 02:02:02.24;0.08:35:38:202;-0.55;-0.72;0.42;0.004425;-0.0033;-0.004333;0.002505;-63.65;12.35;135.46;56.59;123.07;0.004425;0.005995;-0.001569;-23.540;-22.222;-99.990;0.22;149.97;
2024-04-09 02:02:07.25;0.08:35:43:209;-0.55;-0.72;0.42;0.004426;-0.003301;-0.004332;0.002504;-63.66;12.35;135.45;56.59;123.06;0.004426;0.005994;-0.001569;-23.540;-22.223;-99.990;0.22;149.96;
2024-04-09 02:02:12.24;0.08:35:48:206;-0.55;-0.72;0.42;0.004426;-0.003297;-0.004334;0.002504;-63.63;12.35;135.41;56.57;123.03;0.004426;0.005994;-0.001567;-23.540;-22.223;-99.990;0.22;149.99;
2024-04-09 02:02:17.25;0.08:35:53:218;-0.55;-0.72;0.42;0.004427;-0.003299;-0.004333;0.002503;-63.64;12.34;135.38;56.53;123.02;0.004427;0.005994;-0.001567;-23.539;-22.223;-99.990;0.22;149.99;
2024-04-09 02:02:22.26;0.08:35:58:222;-0.55;-0.72;0.42;0.004426;-0.003297;-0.004332;0.002504;-63.64;12.35;135.38;56.57;122.99;0.004426;0.005992;-0.001566;-23.539;-22.224;-99.990;0.22;149.97;
2024-04-09 02:02:27.26;0.08:36:03:223;-0.55;-0.72;0.42;0.004424;-0.003305;-0.004332;0.002504;-63.67;12.34;135.53;56.59;123.16;0.004424;0.005997;-0.001572;-23.541;-22.221;-99.990;0.22;149.97;
2024-04-09 02:02:32.26;0.08:36:08:222;-0.55;-0.72;0.42;0.004426;-0.003302;-0.004334;0.002503;-63.65;12.34;135.48;56.56;123.11;0.004426;0.005996;-0.00157;-23.540;-22.221;-99.990;0.22;149.99;
2024-04-09 02:02:37.27;0.08:36:13:233;-0.55;-0.72;0.42;0.004425;-0.003304;-0.004333;0.002501;-63.66;12.33;135.49;56.52;123.14;0.004425;0.005996;-0.00157;-23.540;-22.221;-99.990;0.22;150.01;
2024-04-09 02:02:42.27;0.08:36:18:229;-0.55;-0.72;0.42;0.004428;-0.003304;-0.004335;0.002501;-63.66;12.32;135.45;56.48;123.11;0.004428;0.005997;-0.00157;-23.538;-22.221;-99.990;0.22;150.02;
2024-04-09 02:02:47.26;0.08:36:23:228;-0.55;-0.72;0.42;0.004426;-0.003305;-0.004336;0.0025;-63.66;12.32;135.50;56.48;123.16;0.004426;0.005997;-0.001571;-23.540;-22.220;-99.990;0.22;150.03;
2024-04-09 02:02:52.27;0.08:36:28:233;-0.55;-0.72;0.42;0.004426;-0.003304;-0.004341;0.002498;-63.64;12.30;135.56;56.44;123.25;0.004426;0.006;-0.001574;-23.540;-22.218;-99.990;0.22;150.08;
2024-04-09 02:02:57.27;0.08:36:33:237;-0.55;-0.72;0.42;0.004425;-0.003306;-0.004337;0.002501;-63.66;12.32;135.57;56.51;123.24;0.004425;0.005999;-0.001574;-23.541;-22.219;-99.990;0.22;150.03;
2024-04-09 02:03:02.28;0.08:36:38:243;-0.55;-0.72;0.42;0.004428;-0.003305;-0.004339;0.002502;-63.65;12.32;135.53;56.50;123.19;0.004428;0.006001;-0.001573;-23.538;-22.218;-99.990;0.22;150.03;
2024-04-09 02:03:07.27;0.08:36:43:238;-0.55;-0.72;0.42;0.004424;-0.003308;-0.004336;0.002498;-63.67;12.30;135.58;56.45;123.27;0.004424;0.005999;-0.001574;-23.541;-22.219;-99.990;0.22;150.06;
2024-04-09 02:03:12.29;0.08:36:48:249;-0.55;-0.72;0.42;0.004425;-0.003306;-0.004338;0.002499;-63.66;12.31;135.56;56.47;123.24;0.004425;0.005999;-0.001574;-23.540;-22.219;-99.990;0.22;150.05;
2024-04-09 02:03:17.29;0.08:36:53:257;-0.55;-0.72;0.42;0.004423;-0.003309;-0.00434;0.002496;-63.66;12.29;135.68;56.43;123.39;0.004423;0.006001;-0.001578;-23.543;-22.217;-99.990;0.22;150.10;
2024-04-09 02:03:22.30;0.08:36:58:259;-0.55;-0.72;0.42;0.004424;-0.00331;-0.004344;0.002494;-63.65;12.27;135.69;56.37;123.42;0.004424;0.006003;-0.001579;-23.542;-22.216;-99.990;0.22;150.13;
2024-04-09 02:03:27.30;0.08:37:03:268;-0.55;-0.72;0.42;0.004425;-0.003307;-0.004346;0.002495;-63.64;12.27;135.70;56.38;123.44;0.004425;0.006004;-0.00158;-23.541;-22.215;-99.990;0.22;150.15;
2024-04-09 02:03:32.30;0.08:37:08:266;-0.55;-0.72;0.42;0.004425;-0.003313;-0.004344;0.002495;-63.67;12.27;135.74;56.39;123.47;0.004425;0.006006;-0.001581;-23.541;-22.214;-99.990;0.22;150.13;
2024-04-09 02:03:37.31;0.08:37:13:273;-0.55;-0.72;0.42;0.004426;-0.00331;-0.004344;0.002495;-63.65;12.28;135.67;56.37;123.40;0.004426;0.006004;-0.001579;-23.540;-22.215;-99.990;0.22;150.13;
2024-04-09 02:03:42.31;0.08:37:18:270;-0.55;-0.72;0.42;0.004426;-0.003312;-0.004344;0.002494;-63.66;12.27;135.69;56.35;123.43;0.004426;0.006005;-0.001579;-23.540;-22.215;-99.990;0.22;150.14;
2024-04-09 02:03:47.30;0.08:37:23:268;-0.55;-0.72;0.41;0.004424;-0.003312;-0.004346;0.002492;-63.65;12.26;135.77;56.33;123.53;0.004424;0.006006;-0.001582;-23.542;-22.214;-99.990;0.22;150.18;
2024-04-09 02:03:52.30;0.08:37:28:268;-0.55;-0.72;0.41;0.004423;-0.003316;-0.004345;0.00249;-63.68;12.25;135.79;56.30;123.57;0.004423;0.006006;-0.001583;-23.542;-22.214;-99.990;0.22;150.18;
2024-04-09 02:03:57.31;0.08:37:33:277;-0.55;-0.72;0.41;0.004426;-0.003314;-0.004347;0.002492;-63.66;12.25;135.74;56.31;123.51;0.004426;0.006007;-0.001582;-23.540;-22.213;-99.990;0.22;150.17;
2024-04-09 02:04:02.31;0.08:37:38:276;-0.55;-0.72;0.41;0.004426;-0.003316;-0.004348;0.00249;-63.66;12.24;135.75;56.26;123.55;0.004426;0.006009;-0.001583;-23.540;-22.212;-99.990;0.22;150.20;
2024-04-09 02:04:07.31;0.08:37:43:272;-0.55;-0.72;0.41;0.004425;-0.003318;-0.004345;0.002486;-63.68;12.22;135.74;56.18;123.57;0.004425;0.006006;-0.001581;-23.541;-22.214;-99.990;0.22;150.23;
2024-04-09 02:04:12.31;0.08:37:48:275;-0.55;-0.72;0.41;0.004425;-0.003322;-0.00435;0.002488;-63.68;12.22;135.89;56.24;123.70;0.004425;0.006013;-0.001588;-23.541;-22.209;-99.990;0.22;150.23;
2024-04-09 02:04:17.32;0.08:37:53:282;-0.55;-0.72;0.41;0.004426;-0.00332;-0.00435;0.002489;-63.68;12.23;135.84;56.25;123.64;0.004426;0.006012;-0.001586;-23.540;-22.210;-99.990;0.22;150.22;
2024-04-09 02:04:22.33;0.08:37:58:291;-0.55;-0.72;0.41;0.004424;-0.003324;-0.004347;0.002488;-63.70;12.22;135.87;56.23;123.69;0.004424;0.006011;-0.001587;-23.541;-22.210;-99.990;0.22;150.22;
2024-04-09 02:04:27.32;0.08:38:03:287;-0.55;-0.72;0.41;0.004424;-0.003322;-0.004348;0.002485;-63.69;12.21;135.82;56.17;123.67;0.004424;0.006009;-0.001585;-23.541;-22.212;-99.990;0.22;150.25;
2024-04-09 02:04:32.32;0.08:38:08:285;-0.55;-0.72;0.41;0.004421;-0.003328;-0.004346;0.002485;-63.72;12.21;135.96;56.20;123.80;0.004421;0.006012;-0.00159;-23.544;-22.210;-99.990;0.22;150.24;
2024-04-09 02:04:37.33;0.08:38:13:296;-0.55;-0.72;0.41;0.004422;-0.003326;-0.00435;0.002484;-63.70;12.20;135.97;56.17;123.83;0.004422;0.006013;-0.001591;-23.544;-22.209;-99.990;0.22;150.28;
